id,attendance,xgboost_prediction,fold
15135,27583,28510.828125,1.0
15136,20151,26426.205078125,3.0
15137,9257,15119.29296875,4.0
15138,11742,11133.2099609375,5.0
15139,30504,26683.24609375,5.0
15140,14185,17216.7734375,2.0
15141,8534,13349.587890625,2.0
15668,15852,15921.9462890625,4.0
15669,13809,30232.6640625,5.0
15670,21657,27212.23046875,5.0
15671,37079,26831.365234375,4.0
15672,14296,15169.796875,3.0
15673,14623,10689.111328125,1.0
15674,18438,20095.666015625,5.0
15675,23166,21044.490234375,5.0
15676,14011,16898.326171875,1.0
15677,16176,16395.056640625,1.0
15678,22931,26018.677734375,3.0
15679,12202,15554.6376953125,2.0
15680,9980,10513.4853515625,4.0
15681,22398,23941.23046875,1.0
15682,17877,17744.599609375,3.0
15683,13143,13667.24609375,4.0
15684,42850,37093.9453125,1.0
15685,15033,15875.5458984375,2.0
15686,11088,11835.490234375,2.0
15687,9106,8064.96484375,2.0
15688,24734,20561.015625,2.0
15689,9265,10752.234375,3.0
15690,13498,13705.4169921875,1.0
15691,20323,20024.373046875,4.0
15692,13013,10816.7197265625,4.0
15693,13380,17743.97265625,3.0
15694,10089,12893.6865234375,1.0
15695,21278,18760.91015625,4.0
15696,12281,12113.9033203125,4.0
15697,8097,10539.2763671875,1.0
15698,32099,14169.1923828125,4.0
15699,0,38847.0859375,5.0
15700,10465,9032.208984375,3.0
15701,10737,9732.9345703125,3.0
15702,18301,12537.19140625,4.0
15703,23172,21838.06640625,2.0
15705,12431,15103.6357421875,3.0
15706,11144,13131.990234375,5.0
15707,27764,21373.94140625,1.0
15708,15232,10868.1513671875,1.0
15709,11766,13749.7626953125,3.0
15710,11568,8913.83984375,5.0
15711,14420,13419.908203125,2.0
15712,12174,19038.154296875,5.0
15713,12115,12114.634765625,5.0
15714,21132,19545.6640625,1.0
15715,15214,14857.9697265625,3.0
15716,8467,10664.1318359375,4.0
15717,9870,6468.220703125,1.0
15718,13731,9650.3662109375,4.0
15719,10144,8972.3525390625,3.0
15720,14165,21948.169921875,4.0
15721,12899,14773.9423828125,3.0
15722,26762,28739.33984375,1.0
15723,12379,10688.7490234375,5.0
15724,19181,23029.099609375,3.0
15725,42723,20480.1640625,5.0
15726,11953,16174.54296875,2.0
15727,11497,11866.5517578125,4.0
15728,19505,25298.158203125,2.0
15729,13408,12433.7119140625,4.0
15730,8276,11369.0966796875,3.0
15731,12529,14461.06640625,2.0
15732,11413,13375.705078125,5.0
15733,6113,8616.9970703125,1.0
15734,11952,10948.921875,1.0
15735,11436,9624.4521484375,4.0
15736,40761,24402.35546875,1.0
15737,11059,12488.6328125,1.0
15738,35239,38451.13671875,3.0
15739,8197,9683.986328125,5.0
15740,21452,23300.962890625,4.0
15741,12367,14077.2099609375,5.0
15742,26058,26584.224609375,5.0
15743,11188,13822.8828125,2.0
15744,6096,7411.91357421875,5.0
15745,9065,10926.384765625,5.0
15746,25382,13584.4287109375,3.0
15747,19164,21691.970703125,3.0
15748,9882,8762.6455078125,4.0
15749,16992,15595.1650390625,1.0
15750,25851,21987.474609375,2.0
15751,8665,12140.5048828125,4.0
15752,23442,24008.060546875,2.0
15753,17339,10318.9755859375,5.0
15754,15077,15750.90625,4.0
15755,13040,16312.1025390625,4.0
15756,38226,41491.59375,3.0
15757,13845,13320.6923828125,3.0
15758,19367,16756.576171875,5.0
15759,43564,41141.51953125,1.0
15760,12105,10939.7939453125,5.0
15761,13650,13420.14453125,3.0
15762,18261,15693.9912109375,3.0
15763,35550,30643.732421875,3.0
15764,17286,17000.869140625,1.0
15765,38966,26887.3046875,5.0
15766,17573,15964.0,3.0
15767,9686,13244.2705078125,5.0
15768,12945,15218.6337890625,4.0
15769,15122,21030.2109375,4.0
15770,23722,29920.60546875,4.0
15771,36505,28083.7265625,3.0
15772,35533,32452.94140625,1.0
15773,12654,16393.634765625,3.0
15774,14457,13184.79296875,2.0
15775,9515,14911.087890625,1.0
15776,15873,13180.619140625,2.0
15777,13348,13357.953125,5.0
15778,11003,9541.6171875,5.0
15779,19606,24963.791015625,5.0
15780,20781,21375.607421875,5.0
15781,12224,10725.3525390625,2.0
15782,7451,7824.1103515625,2.0
15783,17451,18012.392578125,4.0
15784,15479,10636.650390625,2.0
15785,12960,11772.3076171875,1.0
15786,13544,15570.6376953125,5.0
15787,54350,35428.63671875,3.0
15788,26485,28307.0625,1.0
15789,10073,11310.5849609375,5.0
15790,24176,24693.552734375,5.0
15791,12639,14253.494140625,2.0
15792,11339,9758.0576171875,3.0
15793,18863,15199.3623046875,5.0
15794,19668,21439.029296875,4.0
15795,30776,33288.390625,3.0
15796,9272,11268.66796875,2.0
15797,8982,10965.134765625,2.0
15798,27387,31125.619140625,2.0
15799,15305,14866.66796875,4.0
15800,22635,19825.552734375,3.0
15801,11373,15750.26171875,4.0
15802,30188,21008.646484375,2.0
15803,20616,13723.8251953125,1.0
15804,13302,10536.9501953125,1.0
15805,8840,10349.4140625,4.0
15806,13445,10611.416015625,3.0
15807,12052,10584.7138671875,4.0
15808,17348,19610.138671875,2.0
15809,10898,12793.2216796875,3.0
15810,12673,11862.6572265625,1.0
15811,10860,11471.1259765625,1.0
15812,23277,9919.3720703125,1.0
15813,39205,35065.30078125,1.0
15814,8123,9343.9306640625,1.0
15815,15491,25524.298828125,4.0
15816,19254,15179.4560546875,3.0
15817,11095,15182.9150390625,3.0
15818,16261,13658.173828125,4.0
15819,13431,15470.4560546875,5.0
15820,18012,16923.9609375,4.0
15821,15101,13248.4775390625,2.0
15822,14931,14940.955078125,1.0
15823,16632,20419.248046875,2.0
15824,26494,35203.3359375,3.0
15825,11963,14821.9345703125,5.0
15826,24119,24668.021484375,3.0
15827,30078,24301.90625,4.0
15828,15363,14634.4140625,4.0
15829,3594,6378.86572265625,4.0
15830,10415,12736.23828125,2.0
15831,10541,11567.6123046875,3.0
15832,18378,25708.0859375,2.0
15833,24544,26349.873046875,5.0
15834,8523,10745.7587890625,5.0
15835,11887,14124.0244140625,3.0
15836,16369,20908.4921875,4.0
15837,16211,19474.63671875,5.0
15838,11303,12389.9716796875,5.0
15839,12026,14199.7041015625,1.0
15840,14252,15389.9130859375,2.0
15841,16724,13691.318359375,2.0
15842,39224,35298.88671875,3.0
15843,9219,10355.982421875,2.0
15844,26949,22867.490234375,3.0
15845,15383,16089.5048828125,2.0
15846,12034,11058.728515625,5.0
15847,18100,12729.2314453125,4.0
15848,18124,18580.103515625,4.0
15849,8718,11086.2060546875,1.0
15850,32759,30418.248046875,1.0
15851,12191,15572.931640625,4.0
15852,24903,22040.181640625,3.0
15853,13447,17509.158203125,3.0
15854,15124,19990.369140625,1.0
15855,13329,13688.91796875,2.0
15856,14014,17921.162109375,5.0
15857,21102,17743.544921875,2.0
15858,19839,18217.708984375,4.0
15859,42308,34527.203125,4.0
15860,9022,10095.400390625,1.0
15861,12696,15060.8525390625,5.0
15862,17234,14686.9111328125,3.0
15863,17468,17163.896484375,2.0
15864,15312,14211.8076171875,1.0
15865,21091,22785.16015625,1.0
15866,11640,9151.21875,2.0
15867,14182,12896.5390625,1.0
15868,19097,25539.06640625,2.0
15869,18444,17654.828125,3.0
15870,25045,27685.240234375,2.0
15871,10352,10686.12890625,2.0
15872,23981,19192.076171875,2.0
15873,19059,25022.994140625,5.0
15874,22941,20077.326171875,2.0
15875,17490,19637.46484375,2.0
15876,17834,17560.703125,3.0
15877,31652,33698.0546875,1.0
15878,18805,16682.625,4.0
15879,9919,12077.4150390625,3.0
15880,19569,16871.197265625,2.0
15881,14850,11405.0400390625,5.0
15882,11937,14877.2158203125,2.0
15883,5996,8714.3408203125,2.0
15884,10231,11382.1328125,3.0
15885,17006,15640.6708984375,2.0
15886,12848,9757.1455078125,1.0
15887,9022,8569.10546875,1.0
15888,22187,27025.388671875,2.0
15889,23438,24910.095703125,4.0
15890,9916,8323.0302734375,3.0
15891,28303,25534.173828125,4.0
15892,15093,16032.796875,2.0
15893,17807,19083.1640625,2.0
15894,11684,9996.2607421875,4.0
15895,22945,20254.56640625,3.0
15896,11652,13223.7060546875,5.0
15897,13221,15203.50390625,4.0
15898,10493,11887.6064453125,3.0
15899,18127,16382.3955078125,4.0
15900,12953,11013.9755859375,3.0
15901,22936,27730.310546875,5.0
15902,12433,13211.0703125,5.0
15903,13699,11719.775390625,1.0
15904,17939,18683.169921875,2.0
15905,23294,27940.615234375,4.0
15906,6115,10118.5732421875,1.0
15907,5416,6655.873046875,4.0
15908,17265,22048.326171875,4.0
15909,11971,14214.5751953125,3.0
15910,17516,11054.25,2.0
15911,12632,11327.142578125,5.0
15912,18914,19950.318359375,4.0
15913,15577,13523.57421875,4.0
15914,11901,11321.7724609375,5.0
15915,19310,23779.298828125,4.0
15916,21964,19340.65625,5.0
15917,17615,16492.00390625,2.0
15918,16304,15671.171875,2.0
15919,6678,6974.3984375,2.0
15920,15083,15299.0234375,3.0
15921,19977,22466.1484375,1.0
15922,7474,8762.142578125,5.0
15923,8539,7416.64404296875,3.0
15924,5599,7884.837890625,5.0
15925,9375,13751.2158203125,1.0
15926,7001,8001.8955078125,5.0
15927,13048,19515.7265625,1.0
15928,10609,10229.7666015625,4.0
15929,10262,10302.986328125,1.0
15930,15184,15247.0107421875,2.0
15931,26566,19907.0546875,5.0
15932,15695,16345.5234375,1.0
15933,12826,14557.3525390625,2.0
15934,8094,11943.3896484375,4.0
15935,10386,12362.265625,3.0
15936,27384,25906.533203125,4.0
15937,10536,11521.53515625,1.0
15938,13098,13177.6630859375,1.0
15939,9251,11610.6572265625,4.0
15940,27809,24369.912109375,2.0
15941,13983,10675.0361328125,4.0
15942,13142,15521.9365234375,3.0
15943,12895,10954.7216796875,1.0
15944,19169,19353.673828125,3.0
15945,23378,18106.521484375,3.0
15946,40571,30451.9921875,4.0
15947,14024,12914.3720703125,1.0
15948,19404,17489.984375,2.0
15949,20261,20838.80859375,1.0
15950,56758,49747.86328125,5.0
15951,11836,10020.1669921875,1.0
15952,42059,25503.8046875,5.0
15953,14067,12759.8740234375,3.0
15954,17352,16163.244140625,5.0
15955,15791,17230.837890625,5.0
15956,6259,11439.369140625,5.0
15957,17152,16793.404296875,2.0
15958,13470,12592.7998046875,5.0
15959,15468,20016.8828125,5.0
15960,29379,26729.1875,1.0
15961,15071,12039.0400390625,4.0
15962,21695,18375.265625,3.0
15963,18587,16942.814453125,1.0
15964,23330,24233.884765625,2.0
15965,19235,20778.81640625,5.0
15966,25318,20080.015625,1.0
15967,53091,43282.703125,1.0
15968,12035,15721.923828125,5.0
15969,32538,28558.234375,2.0
15970,2104,17516.744140625,2.0
15971,19824,17711.162109375,2.0
15972,17574,17651.802734375,1.0
15973,17189,19051.935546875,2.0
15974,17274,18717.025390625,1.0
16803,19375,16996.677734375,3.0
16804,33558,23934.166015625,1.0
16805,18332,21850.134765625,4.0
16806,14671,16424.22265625,4.0
16807,11580,14894.8515625,4.0
16808,38123,30831.720703125,1.0
16809,24027,15268.2216796875,2.0
16810,14446,16368.0556640625,4.0
16811,19736,18035.103515625,4.0
16812,9082,6868.67431640625,3.0
16813,19537,27701.765625,1.0
16814,17295,20040.955078125,3.0
16815,30492,27008.068359375,2.0
16816,11851,11717.880859375,5.0
16817,40802,42971.11328125,3.0
16818,21689,16884.49609375,1.0
16819,17695,18137.966796875,1.0
16820,17091,18762.259765625,2.0
16821,13047,16270.927734375,5.0
16822,18193,20179.388671875,5.0
16823,19103,18448.078125,5.0
16824,26302,22916.009765625,4.0
16825,13529,16887.41796875,1.0
16826,11315,11260.4814453125,5.0
16827,16053,15636.943359375,5.0
16828,21218,15797.91796875,3.0
16829,12081,12603.1064453125,3.0
16830,8539,7640.41943359375,1.0
16831,10702,10685.841796875,1.0
16832,14706,14543.861328125,4.0
16833,7321,9717.15625,2.0
16834,37154,32444.658203125,4.0
16835,17643,17863.767578125,5.0
16836,20743,20836.822265625,3.0
16837,11577,11907.9189453125,3.0
16838,12378,11768.0205078125,3.0
16839,18514,14453.701171875,5.0
16840,20207,20110.443359375,1.0
16841,15080,18472.865234375,4.0
16842,16027,15823.4375,3.0
16843,14581,12469.9248046875,3.0
16844,15494,13090.8447265625,4.0
16845,8852,11534.8759765625,5.0
16846,24992,23798.25390625,5.0
16847,10261,17682.876953125,3.0
16848,10076,10178.2275390625,5.0
16849,13644,13219.134765625,3.0
16850,7067,11298.4921875,2.0
16851,8033,8072.1455078125,5.0
16852,16068,18733.55859375,2.0
16853,24369,21805.361328125,3.0
16854,33793,36065.00390625,2.0
16855,14538,13213.2626953125,5.0
16856,9986,14165.939453125,2.0
16857,12275,14474.23828125,3.0
16858,13772,13295.7060546875,5.0
16859,11653,12525.3818359375,4.0
16860,20388,20563.345703125,5.0
16861,9242,9549.6845703125,2.0
16862,29803,27854.04296875,4.0
16863,11524,9123.6337890625,5.0
16864,16953,15659.7705078125,3.0
16865,17417,13752.8876953125,5.0
16866,17011,17284.158203125,3.0
16867,20961,18885.302734375,4.0
16868,22318,23359.9296875,4.0
16869,11348,12484.1640625,1.0
16870,9603,10811.0654296875,4.0
16871,17173,17365.203125,1.0
16872,17052,15977.5009765625,5.0
16873,19284,25228.845703125,5.0
16874,13708,15211.384765625,4.0
16875,11375,12325.76953125,4.0
16876,12188,12067.1044921875,1.0
16877,53148,48883.453125,3.0
16878,15340,16187.0517578125,1.0
16879,13960,10059.36328125,2.0
16880,42604,23157.609375,2.0
16881,15566,14048.4130859375,2.0
16882,18398,15582.8583984375,5.0
16883,20792,11943.1201171875,2.0
16884,16916,15415.2216796875,1.0
16885,25009,26562.126953125,1.0
16886,14029,14164.861328125,5.0
16887,21141,20223.96484375,5.0
16888,22514,28790.537109375,5.0
16889,9157,10820.404296875,3.0
16890,14368,18189.005859375,2.0
16891,12620,9768.431640625,5.0
16892,13110,15255.36328125,1.0
16893,16952,22464.369140625,4.0
16894,8285,10169.1220703125,5.0
16895,19784,24912.697265625,3.0
16896,10350,9992.5634765625,4.0
16897,19195,20723.287109375,5.0
16898,10648,14561.9111328125,5.0
16899,42070,22081.625,4.0
16900,14397,14416.689453125,1.0
16901,17372,17805.599609375,4.0
16902,6701,6112.48193359375,5.0
16903,9159,10613.548828125,1.0
16904,11743,14898.9013671875,4.0
16905,16764,24643.849609375,4.0
16906,13523,16907.056640625,5.0
16907,12978,14945.533203125,1.0
16908,18842,17701.302734375,1.0
16909,42995,37898.23046875,3.0
16910,14825,18802.4453125,4.0
16911,13165,13218.935546875,4.0
16912,7894,9381.2705078125,5.0
16913,13248,11599.9013671875,2.0
16914,23460,25887.0390625,3.0
16915,14881,15199.9794921875,2.0
16916,18906,15523.32421875,1.0
16917,10460,13617.548828125,5.0
16918,9997,13845.8232421875,5.0
16919,41269,38633.66015625,5.0
16920,23197,21305.84765625,2.0
16921,13662,24328.234375,1.0
16922,14906,12663.6826171875,1.0
16923,17155,16975.736328125,4.0
16924,23439,25639.041015625,5.0
16925,35044,31523.91015625,4.0
16926,11276,12846.3427734375,2.0
16927,13055,14559.671875,2.0
16928,19249,16587.59375,5.0
16929,12753,12536.5419921875,2.0
16930,13241,13808.3603515625,2.0
16931,44424,39506.59375,4.0
16932,11352,11225.1171875,2.0
16933,20857,19227.75390625,4.0
16934,13007,13038.0234375,1.0
16935,17617,16297.3955078125,5.0
16936,19030,24157.427734375,3.0
16937,18437,16482.533203125,5.0
16938,21490,19057.9609375,5.0
16939,28928,24626.0078125,4.0
16940,11175,9435.6015625,2.0
16941,13288,12595.798828125,5.0
16942,15848,21128.099609375,3.0
16943,14616,15869.181640625,1.0
16944,18143,22439.0078125,3.0
16945,12286,13445.6962890625,4.0
16946,16871,13306.439453125,2.0
16947,12644,15688.91015625,1.0
16948,14320,12935.7998046875,1.0
16949,13867,18942.740234375,5.0
16950,43606,33419.01953125,5.0
16951,41363,25040.451171875,4.0
16952,11019,10664.6630859375,2.0
16953,15456,14935.693359375,5.0
16954,22332,16948.642578125,4.0
16955,12376,14823.09765625,3.0
16956,13373,16944.001953125,1.0
16957,11371,9028.63671875,1.0
16958,23793,16676.150390625,2.0
16959,20575,24456.5078125,1.0
16960,10752,11469.849609375,5.0
16961,18605,23595.05859375,5.0
16962,24316,31604.712890625,4.0
16963,14037,13085.7529296875,1.0
16964,14364,15436.2119140625,4.0
16965,10849,10035.5966796875,3.0
16966,6923,10962.6025390625,3.0
16967,12727,18168.720703125,3.0
16968,8038,8755.74609375,5.0
16969,7015,6265.11962890625,3.0
16970,13422,10542.927734375,1.0
16971,7696,10803.669921875,3.0
16972,7966,12266.123046875,3.0
16973,7524,11209.419921875,4.0
16974,12488,14341.0390625,3.0
16975,41492,28848.935546875,5.0
16976,14055,14349.5869140625,4.0
16977,22175,23660.65234375,2.0
16978,12144,14325.2900390625,1.0
16979,17625,19964.7734375,2.0
16980,17259,17287.1484375,5.0
16981,14497,16121.7666015625,1.0
16982,16787,19038.421875,4.0
16983,13070,15130.8310546875,4.0
16984,11206,10071.763671875,2.0
16985,17804,17579.091796875,1.0
16986,20040,18414.1953125,5.0
16987,14176,12397.4716796875,4.0
16988,17624,19136.626953125,5.0
16989,20679,17582.45703125,1.0
16990,15174,16303.259765625,4.0
16991,11960,12126.583984375,3.0
16992,6100,8981.462890625,4.0
16993,22363,21158.865234375,5.0
16994,16635,16135.67578125,5.0
16995,14848,19996.62109375,2.0
16996,10411,9414.2998046875,3.0
16997,15610,14157.7392578125,4.0
16998,19650,22091.517578125,2.0
16999,9538,12083.8935546875,5.0
17000,15794,11611.5546875,2.0
17001,11156,10495.5595703125,4.0
17002,15757,14146.6513671875,2.0
17003,12383,9517.125,2.0
17004,19154,14178.896484375,1.0
17005,12164,10578.11328125,1.0
17006,27447,30066.5,3.0
17007,15946,13191.7470703125,3.0
17008,17093,11793.8330078125,4.0
17009,16689,14914.5322265625,1.0
17010,10096,10448.8779296875,5.0
17011,16554,17394.5546875,1.0
17012,36185,38279.37890625,4.0
17013,37978,29408.466796875,2.0
17014,19207,18675.5625,2.0
17015,17442,15510.7890625,4.0
17016,14724,14504.85546875,1.0
17017,15451,14831.30859375,2.0
17018,14471,13204.689453125,3.0
17019,14136,15530.2080078125,5.0
17020,9113,12958.2802734375,2.0
17021,19615,28620.578125,1.0
17022,19011,21297.228515625,1.0
17023,18321,15359.166015625,3.0
17024,16700,15461.5234375,5.0
17025,33932,33335.21484375,5.0
17026,7385,10685.8076171875,5.0
17027,15333,19029.953125,2.0
17028,14573,15130.3994140625,4.0
17029,14954,16820.412109375,4.0
17030,14637,14388.353515625,4.0
17031,13916,13437.4140625,4.0
17032,8002,9505.990234375,3.0
17033,22632,22259.25,2.0
17034,33467,32028.857421875,1.0
17035,14985,18353.1015625,3.0
17036,15412,13939.4208984375,2.0
17037,8137,10521.45703125,4.0
17038,22328,21240.59765625,3.0
17039,12230,13490.384765625,3.0
17040,11069,12919.1494140625,1.0
17041,25336,24489.1328125,2.0
17042,21008,17926.96484375,4.0
17043,10501,16502.669921875,3.0
17044,22380,19604.7109375,2.0
17045,23957,31773.064453125,1.0
17046,12635,15460.9619140625,3.0
17047,20238,18754.64453125,1.0
17048,30999,26161.712890625,5.0
17049,14471,13845.154296875,3.0
17050,18625,14857.8974609375,2.0
17051,10520,9619.9501953125,5.0
17052,12131,14789.6875,5.0
17053,18052,21608.146484375,4.0
17054,19232,25565.3203125,5.0
17055,13737,9729.328125,1.0
17056,36671,24900.734375,3.0
17057,14046,14074.3720703125,5.0
17058,22573,28433.14453125,1.0
17059,13053,13476.189453125,3.0
17060,11570,10919.6923828125,4.0
17061,9672,11328.060546875,1.0
17062,29030,22623.55859375,4.0
17063,16438,18862.13671875,3.0
17064,15685,17909.73828125,4.0
17065,10254,10950.2705078125,4.0
17066,11102,10581.267578125,1.0
17067,17371,19065.248046875,2.0
17068,18810,18242.703125,2.0
17069,35015,27578.220703125,2.0
17070,10103,11410.0263671875,5.0
17071,24300,21019.228515625,1.0
17072,16871,16472.333984375,3.0
17074,8191,9587.0625,2.0
17075,22577,23659.45703125,4.0
17076,22598,24004.53515625,3.0
17077,31324,25437.10546875,3.0
17078,13399,15475.060546875,1.0
17079,19751,17291.482421875,5.0
17080,13707,13030.0927734375,3.0
17081,13633,18235.20703125,1.0
17082,18638,23280.9609375,4.0
17083,23701,20645.052734375,1.0
17084,11062,13198.5009765625,1.0
17085,17462,15819.24609375,5.0
17086,12045,13266.5693359375,1.0
17087,11508,13905.279296875,1.0
17088,19263,20300.5234375,4.0
17089,38952,40206.0546875,4.0
17090,14227,15102.59375,1.0
17091,12238,13007.6220703125,3.0
17092,8281,10218.0634765625,5.0
17093,25272,19881.1171875,2.0
17094,16970,14587.8486328125,3.0
17095,18092,16459.921875,1.0
17096,13860,12455.779296875,5.0
17097,22755,22706.697265625,3.0
17098,46597,41645.06640625,3.0
17099,12497,11007.9501953125,1.0
17100,17435,18507.09765625,1.0
17101,30753,33196.27734375,2.0
17102,22511,25876.18359375,3.0
17103,44226,32292.01953125,2.0
17104,14036,15761.8056640625,2.0
17105,33210,21479.271484375,5.0
17106,25151,24512.119140625,2.0
17107,52133,45464.16796875,1.0
17108,13127,15114.8974609375,2.0
17109,18219,18101.498046875,1.0
17894,14333,13878.380859375,5.0
17895,18120,17472.2578125,3.0
17896,19762,14098.5615234375,5.0
17897,13416,17550.83984375,3.0
17898,14058,15635.7734375,2.0
17899,23862,15297.0068359375,5.0
17900,24898,28473.6328125,3.0
17901,25776,22445.470703125,5.0
17902,32463,32042.08203125,3.0
17903,19696,18810.44140625,3.0
17904,21871,18124.66796875,2.0
17905,12696,10604.4072265625,5.0
17906,12487,14763.814453125,1.0
17907,16968,16820.37109375,5.0
17908,14103,14285.2724609375,3.0
17909,43826,34539.42578125,2.0
17910,27061,25517.1953125,4.0
17911,16918,19112.32421875,3.0
17912,11488,13567.2626953125,4.0
17913,20535,16687.15625,4.0
17914,13460,12736.009765625,4.0
17915,15826,16677.630859375,1.0
17916,27946,35286.1796875,2.0
17917,20771,22826.9609375,2.0
17918,8697,10831.1328125,1.0
17919,10280,9741.0283203125,3.0
17920,16513,18822.0,4.0
17921,10436,10710.212890625,3.0
17922,9567,10055.2587890625,4.0
17923,14627,23232.525390625,1.0
17924,9232,11241.1259765625,1.0
17925,15996,15970.40625,4.0
17926,16026,13566.9990234375,5.0
17927,11002,13643.2626953125,1.0
17928,13452,10659.556640625,2.0
17929,14419,16834.458984375,4.0
17930,22766,17791.146484375,4.0
17931,9587,7886.0283203125,2.0
17932,9479,11645.5888671875,3.0
17933,23955,20421.779296875,5.0
17934,9144,12388.7109375,4.0
17935,11271,9875.9755859375,1.0
17936,20249,23209.541015625,1.0
17937,8052,9797.8388671875,5.0
17938,34231,26912.94921875,5.0
17939,38382,26187.044921875,4.0
17940,12417,17869.310546875,5.0
17941,21254,14401.04296875,2.0
17942,18011,18130.392578125,1.0
17943,10027,11824.55078125,1.0
17944,18402,16475.908203125,2.0
17945,19764,14764.943359375,4.0
17946,18210,24334.85546875,5.0
17947,10470,12187.28515625,2.0
17948,13731,17469.791015625,5.0
17949,8602,7624.10107421875,4.0
17950,5870,10373.228515625,1.0
17951,31012,32028.259765625,4.0
17952,29208,23107.984375,4.0
17953,9659,8115.0205078125,5.0
17954,13039,12125.830078125,5.0
17955,6499,9153.5185546875,1.0
17956,14385,11612.712890625,2.0
17957,8957,12963.0224609375,5.0
17958,12678,12814.861328125,1.0
17959,18508,16796.185546875,4.0
17960,25106,23331.876953125,2.0
17961,12123,12013.57421875,5.0
17962,15914,16252.2802734375,3.0
17963,25450,25491.7421875,4.0
17964,9332,13592.7861328125,3.0
17965,9080,9429.6826171875,3.0
17966,33941,24297.4375,3.0
17967,42547,40033.9375,4.0
17968,14379,12448.5693359375,5.0
17969,23625,24046.001953125,2.0
17970,14032,15205.6142578125,1.0
17971,12594,15316.91796875,4.0
17972,11382,10363.734375,2.0
17973,17607,23166.23828125,1.0
17974,26518,26042.66796875,3.0
17975,20219,12908.6328125,2.0
17976,23812,18039.58203125,3.0
17977,27669,27737.6015625,2.0
17978,12418,13810.6396484375,5.0
17979,24805,18819.48046875,3.0
17980,17038,16839.001953125,5.0
17981,11338,12850.3525390625,5.0
17982,15358,21654.03515625,3.0
17983,29397,25018.029296875,5.0
17984,13977,11100.8974609375,4.0
17985,15000,26454.630859375,5.0
17986,18021,23781.58984375,5.0
17987,12504,14798.6572265625,2.0
17988,13880,15676.7412109375,5.0
17989,13029,10308.0380859375,3.0
17990,27439,25754.640625,4.0
17991,16733,15468.23828125,5.0
17992,14155,15270.541015625,1.0
17993,13046,15922.4482421875,3.0
17994,17299,22238.126953125,1.0
17995,8956,14600.7763671875,2.0
17996,12892,14014.2607421875,2.0
17997,33763,34653.16796875,4.0
17998,8048,11489.5048828125,1.0
17999,20215,16765.806640625,5.0
18000,10184,10630.8291015625,3.0
18001,20177,20853.04296875,4.0
18002,13616,10654.3623046875,4.0
18003,8011,10020.0478515625,2.0
18004,7729,10122.091796875,2.0
18005,15895,14562.0966796875,5.0
18006,11581,10744.3017578125,4.0
18007,17499,20753.552734375,5.0
18008,18363,26951.49609375,5.0
18009,24368,28733.16796875,5.0
18010,17220,16951.58984375,5.0
18011,20554,23420.6484375,1.0
18012,15049,16459.25,2.0
18013,13264,13032.3974609375,1.0
18014,14289,18876.373046875,1.0
18015,12446,11241.169921875,1.0
18016,13380,17766.73046875,3.0
18017,37805,32478.45703125,1.0
18018,10147,11180.1064453125,1.0
18019,21373,18000.720703125,1.0
18020,51674,41220.0703125,2.0
18021,9534,10093.3818359375,2.0
18022,46413,23822.455078125,4.0
18023,8133,9928.9326171875,5.0
18024,20381,27608.2578125,1.0
18025,20969,22871.818359375,2.0
18026,7980,13159.3271484375,5.0
18027,22257,20976.927734375,4.0
18028,14509,13170.9833984375,2.0
18029,15166,14502.3681640625,2.0
18030,12510,13968.8203125,1.0
18031,24793,24101.20703125,3.0
18032,11341,12829.4375,4.0
18033,10517,12502.216796875,1.0
18034,18875,16813.189453125,5.0
18035,24656,21939.80078125,3.0
18036,18226,16873.138671875,5.0
18037,14450,17312.291015625,2.0
18038,31636,17706.86328125,5.0
18039,29462,35256.35546875,1.0
18040,9643,11774.1875,1.0
18041,26612,18198.369140625,4.0
18042,21240,29347.193359375,1.0
18043,11816,12140.5439453125,5.0
18044,19055,25800.123046875,2.0
18045,12070,13649.591796875,1.0
18046,33546,24448.07421875,2.0
18047,15415,13870.923828125,3.0
18048,21524,21270.166015625,3.0
18049,10742,11562.3662109375,5.0
18050,10435,9435.7783203125,2.0
18051,13677,12111.705078125,4.0
18052,7011,9445.4443359375,4.0
18053,14502,14911.1923828125,3.0
18054,18509,16898.6171875,2.0
18055,9858,12454.271484375,5.0
18056,27875,35657.375,1.0
18057,17978,22760.943359375,4.0
18058,19052,22265.568359375,5.0
18059,16410,18927.232421875,5.0
18060,10416,8565.5693359375,3.0
18061,16780,10722.38671875,5.0
18062,19482,22987.78125,4.0
18063,13008,11217.5078125,2.0
18064,16551,15976.6708984375,2.0
18065,14056,16175.857421875,5.0
18066,6696,12287.873046875,3.0
18067,9873,8851.044921875,3.0
18068,7090,6898.9423828125,2.0
18069,14432,15762.7578125,2.0
18070,7033,10523.7041015625,4.0
18071,9079,7339.8291015625,1.0
18072,7064,7245.68798828125,1.0
18073,6497,9644.5751953125,3.0
18074,53951,31022.978515625,3.0
18075,22374,21502.521484375,4.0
18076,14095,15827.708984375,5.0
18077,19388,20739.83203125,3.0
18078,14837,14631.1298828125,1.0
18079,23540,23362.12890625,4.0
18080,13076,13757.40625,3.0
18081,25845,18161.630859375,2.0
18082,10618,15357.4970703125,1.0
18083,13612,15361.8330078125,4.0
18084,30249,24236.03125,2.0
18085,12048,11574.736328125,1.0
18086,13808,13916.6806640625,3.0
